region;ålder;kön;år;Folkmängd
2421 Storuman;65-69 år;kvinnor;2012;220
2421 Storuman;65-69 år;kvinnor;2013;199
2421 Storuman;65-69 år;kvinnor;2014;189
2421 Storuman;65-69 år;kvinnor;2015;193
2421 Storuman;65-69 år;kvinnor;2016;177
2421 Storuman;65-69 år;kvinnor;2017;195
2421 Storuman;65-69 år;kvinnor;2018;205
2421 Storuman;70-74 år;kvinnor;2008;221
2421 Storuman;70-74 år;kvinnor;2009;212
2421 Storuman;70-74 år;kvinnor;2010;208
2421 Storuman;70-74 år;kvinnor;2011;191
2421 Storuman;70-74 år;kvinnor;2012;202
2421 Storuman;70-74 år;kvinnor;2013;199
2421 Storuman;70-74 år;kvinnor;2014;212
2421 Storuman;70-74 år;kvinnor;2015;210
2421 Storuman;70-74 år;kvinnor;2016;216
2421 Storuman;70-74 år;kvinnor;2017;201
2421 Storuman;70-74 år;kvinnor;2018;190
2421 Storuman;75-79 år;kvinnor;2008;181
2421 Storuman;75-79 år;kvinnor;2009;181
2421 Storuman;75-79 år;kvinnor;2010;178
2421 Storuman;75-79 år;kvinnor;2011;192
2421 Storuman;75-79 år;kvinnor;2012;169
2421 Storuman;75-79 år;kvinnor;2013;191
2421 Storuman;75-79 år;kvinnor;2014;188
2421 Storuman;75-79 år;kvinnor;2015;184
2421 Storuman;75-79 år;kvinnor;2016;167
2421 Storuman;75-79 år;kvinnor;2017;175
2421 Storuman;75-79 år;kvinnor;2018;169
2421 Storuman;80-84 år;kvinnor;2008;140
2421 Storuman;80-84 år;kvinnor;2009;149
2421 Storuman;80-84 år;kvinnor;2010;155
2421 Storuman;80-84 år;kvinnor;2011;159
2421 Storuman;80-84 år;kvinnor;2012;165
2421 Storuman;80-84 år;kvinnor;2013;149
2421 Storuman;80-84 år;kvinnor;2014;146
2421 Storuman;80-84 år;kvinnor;2015;146
2421 Storuman;80-84 år;kvinnor;2016;148
2421 Storuman;80-84 år;kvinnor;2017;129
2421 Storuman;80-84 år;kvinnor;2018;142
2421 Storuman;85-89 år;kvinnor;2008;85
2421 Storuman;85-89 år;kvinnor;2009;82
2421 Storuman;85-89 år;kvinnor;2010;80
2421 Storuman;85-89 år;kvinnor;2011;77
2421 Storuman;85-89 år;kvinnor;2012;86
2421 Storuman;85-89 år;kvinnor;2013;90
2421 Storuman;85-89 år;kvinnor;2014;102
2421 Storuman;85-89 år;kvinnor;2015;111
2421 Storuman;85-89 år;kvinnor;2016;100
2421 Storuman;85-89 år;kvinnor;2017;102
2421 Storuman;85-89 år;kvinnor;2018;94
2421 Storuman;90-94 år;kvinnor;2008;32
2421 Storuman;90-94 år;kvinnor;2009;33
2421 Storuman;90-94 år;kvinnor;2010;41
2421 Storuman;90-94 år;kvinnor;2011;39
2421 Storuman;90-94 år;kvinnor;2012;40
2421 Storuman;90-94 år;kvinnor;2013;38
2421 Storuman;90-94 år;kvinnor;2014;36
2421 Storuman;90-94 år;kvinnor;2015;29
2421 Storuman;90-94 år;kvinnor;2016;33
2421 Storuman;90-94 år;kvinnor;2017;43
2421 Storuman;90-94 år;kvinnor;2018;46
2421 Storuman;95-99 år;kvinnor;2008;6
2421 Storuman;95-99 år;kvinnor;2009;6
2421 Storuman;95-99 år;kvinnor;2010;5
2421 Storuman;95-99 år;kvinnor;2011;8
2421 Storuman;95-99 år;kvinnor;2012;9
2421 Storuman;95-99 år;kvinnor;2013;8
2421 Storuman;95-99 år;kvinnor;2014;11
2421 Storuman;95-99 år;kvinnor;2015;11
2421 Storuman;95-99 år;kvinnor;2016;10
2421 Storuman;95-99 år;kvinnor;2017;4
2421 Storuman;95-99 år;kvinnor;2018;5
2421 Storuman;100+ år;kvinnor;2008;1
2421 Storuman;100+ år;kvinnor;2009;1
2421 Storuman;100+ år;kvinnor;2010;1
2421 Storuman;100+ år;kvinnor;2011;0
2421 Storuman;100+ år;kvinnor;2012;2
2421 Storuman;100+ år;kvinnor;2013;0
2421 Storuman;100+ år;kvinnor;2014;0
2421 Storuman;100+ år;kvinnor;2015;0
2421 Storuman;100+ år;kvinnor;2016;0
2421 Storuman;100+ år;kvinnor;2017;0
2421 Storuman;100+ år;kvinnor;2018;0
2422 Sorsele;55-59 år;kvinnor;2008;98
2422 Sorsele;55-59 år;kvinnor;2009;93
2422 Sorsele;55-59 år;kvinnor;2010;93
2422 Sorsele;55-59 år;kvinnor;2011;101
2422 Sorsele;55-59 år;kvinnor;2012;99
2422 Sorsele;55-59 år;kvinnor;2013;97
2422 Sorsele;55-59 år;kvinnor;2014;86
2422 Sorsele;55-59 år;kvinnor;2015;76
2422 Sorsele;55-59 år;kvinnor;2016;76
2422 Sorsele;55-59 år;kvinnor;2017;73
2422 Sorsele;55-59 år;kvinnor;2018;81
2422 Sorsele;60-64 år;kvinnor;2008;95
2422 Sorsele;60-64 år;kvinnor;2009;88
2422 Sorsele;60-64 år;kvinnor;2010;86
2422 Sorsele;60-64 år;kvinnor;2011;89
2422 Sorsele;60-64 år;kvinnor;2012;92
2422 Sorsele;60-64 år;kvinnor;2013;90
2422 Sorsele;60-64 år;kvinnor;2014;87
2422 Sorsele;60-64 år;kvinnor;2015;89
2422 Sorsele;60-64 år;kvinnor;2016;96
2422 Sorsele;60-64 år;kvinnor;2017;91
2422 Sorsele;60-64 år;kvinnor;2018;89
2422 Sorsele;65-69 år;kvinnor;2008;88
2422 Sorsele;65-69 år;kvinnor;2009;85
2422 Sorsele;65-69 år;kvinnor;2010;89
2422 Sorsele;65-69 år;kvinnor;2011;91
2422 Sorsele;65-69 år;kvinnor;2012;92
2422 Sorsele;65-69 år;kvinnor;2013;89
2422 Sorsele;65-69 år;kvinnor;2014;81
2422 Sorsele;65-69 år;kvinnor;2015;89
2422 Sorsele;65-69 år;kvinnor;2016;87
2422 Sorsele;65-69 år;kvinnor;2017;88
2422 Sorsele;65-69 år;kvinnor;2018;88
2422 Sorsele;70-74 år;kvinnor;2008;93
2422 Sorsele;70-74 år;kvinnor;2009;93
2422 Sorsele;70-74 år;kvinnor;2010;89
2422 Sorsele;70-74 år;kvinnor;2011;82
2422 Sorsele;70-74 år;kvinnor;2012;81
2422 Sorsele;70-74 år;kvinnor;2013;72
2422 Sorsele;70-74 år;kvinnor;2014;73
2422 Sorsele;70-74 år;kvinnor;2015;77
2422 Sorsele;70-74 år;kvinnor;2016;76
2422 Sorsele;70-74 år;kvinnor;2017;80
2422 Sorsele;70-74 år;kvinnor;2018;80
2422 Sorsele;75-79 år;kvinnor;2008;75
2422 Sorsele;75-79 år;kvinnor;2009;73
2422 Sorsele;75-79 år;kvinnor;2010;73
2422 Sorsele;75-79 år;kvinnor;2011;73
2422 Sorsele;75-79 år;kvinnor;2012;71
2422 Sorsele;75-79 år;kvinnor;2013;79
2422 Sorsele;75-79 år;kvinnor;2014;78
2422 Sorsele;75-79 år;kvinnor;2015;77
2422 Sorsele;75-79 år;kvinnor;2016;72
2422 Sorsele;75-79 år;kvinnor;2017;72
2422 Sorsele;75-79 år;kvinnor;2018;67
2422 Sorsele;80-84 år;kvinnor;2008;63
2422 Sorsele;80-84 år;kvinnor;2009;64
2422 Sorsele;80-84 år;kvinnor;2010;66
2422 Sorsele;80-84 år;kvinnor;2011;59
2422 Sorsele;80-84 år;kvinnor;2012;59
2422 Sorsele;80-84 år;kvinnor;2013;51
2422 Sorsele;80-84 år;kvinnor;2014;51
2422 Sorsele;80-84 år;kvinnor;2015;53
2422 Sorsele;80-84 år;kvinnor;2016;55
2422 Sorsele;80-84 år;kvinnor;2017;57
2422 Sorsele;80-84 år;kvinnor;2018;62
2422 Sorsele;85-89 år;kvinnor;2008;38
2422 Sorsele;85-89 år;kvinnor;2009;42
2422 Sorsele;85-89 år;kvinnor;2010;43
2422 Sorsele;85-89 år;kvinnor;2011;43
2422 Sorsele;85-89 år;kvinnor;2012;30
2422 Sorsele;85-89 år;kvinnor;2013;37
2422 Sorsele;85-89 år;kvinnor;2014;35
2422 Sorsele;85-89 år;kvinnor;2015;34
2422 Sorsele;85-89 år;kvinnor;2016;33
2422 Sorsele;85-89 år;kvinnor;2017;37
2422 Sorsele;85-89 år;kvinnor;2018;37
2422 Sorsele;90-94 år;kvinnor;2008;29
2422 Sorsele;90-94 år;kvinnor;2009;26
2422 Sorsele;90-94 år;kvinnor;2010;22
2422 Sorsele;90-94 år;kvinnor;2011;23
2422 Sorsele;90-94 år;kvinnor;2012;23
2422 Sorsele;90-94 år;kvinnor;2013;15
2422 Sorsele;90-94 år;kvinnor;2014;15
2422 Sorsele;90-94 år;kvinnor;2015;18
2422 Sorsele;90-94 år;kvinnor;2016;14
2422 Sorsele;90-94 år;kvinnor;2017;14
2422 Sorsele;90-94 år;kvinnor;2018;17
2422 Sorsele;95-99 år;kvinnor;2008;7
2422 Sorsele;95-99 år;kvinnor;2009;6
2422 Sorsele;95-99 år;kvinnor;2010;8
2422 Sorsele;95-99 år;kvinnor;2011;6
2422 Sorsele;95-99 år;kvinnor;2012;8
2422 Sorsele;95-99 år;kvinnor;2013;8
2422 Sorsele;95-99 år;kvinnor;2014;4
2422 Sorsele;95-99 år;kvinnor;2015;4
2422 Sorsele;95-99 år;kvinnor;2016;6
2422 Sorsele;95-99 år;kvinnor;2017;6
2422 Sorsele;95-99 år;kvinnor;2018;5
2422 Sorsele;100+ år;kvinnor;2008;0
2422 Sorsele;100+ år;kvinnor;2009;0
2422 Sorsele;100+ år;kvinnor;2010;0
2422 Sorsele;100+ år;kvinnor;2011;0
2422 Sorsele;100+ år;kvinnor;2012;0
2422 Sorsele;100+ år;kvinnor;2013;1
2422 Sorsele;100+ år;kvinnor;2014;2
2422 Sorsele;100+ år;kvinnor;2015;0
2422 Sorsele;100+ år;kvinnor;2016;0
2422 Sorsele;100+ år;kvinnor;2017;0
2422 Sorsele;100+ år;kvinnor;2018;0
2425 Dorotea;55-59 år;kvinnor;2008;79
2425 Dorotea;55-59 år;kvinnor;2009;76
2425 Dorotea;55-59 år;kvinnor;2010;87
2425 Dorotea;55-59 år;kvinnor;2011;93
2425 Dorotea;55-59 år;kvinnor;2012;98
2425 Dorotea;55-59 år;kvinnor;2013;109
2425 Dorotea;55-59 år;kvinnor;2014;112
2425 Dorotea;55-59 år;kvinnor;2015;111
2425 Dorotea;55-59 år;kvinnor;2016;93
2425 Dorotea;55-59 år;kvinnor;2017;92
2425 Dorotea;55-59 år;kvinnor;2018;90
2425 Dorotea;60-64 år;kvinnor;2008;99
2425 Dorotea;60-64 år;kvinnor;2009;97
2425 Dorotea;60-64 år;kvinnor;2010;87
2425 Dorotea;60-64 år;kvinnor;2011;88
2425 Dorotea;60-64 år;kvinnor;2012;87
2425 Dorotea;60-64 år;kvinnor;2013;79
2425 Dorotea;60-64 år;kvinnor;2014;76
2425 Dorotea;60-64 år;kvinnor;2015;84
2425 Dorotea;60-64 år;kvinnor;2016;95
2425 Dorotea;60-64 år;kvinnor;2017;99
2425 Dorotea;60-64 år;kvinnor;2018;109
2425 Dorotea;65-69 år;kvinnor;2008;96
2425 Dorotea;65-69 år;kvinnor;2009;90
2425 Dorotea;65-69 år;kvinnor;2010;98
2425 Dorotea;65-69 år;kvinnor;2011;100
2425 Dorotea;65-69 år;kvinnor;2012;106
2425 Dorotea;65-69 år;kvinnor;2013;98
2425 Dorotea;65-69 år;kvinnor;2014;96
2425 Dorotea;65-69 år;kvinnor;2015;87
2425 Dorotea;65-69 år;kvinnor;2016;84
2425 Dorotea;65-69 år;kvinnor;2017;80
2425 Dorotea;65-69 år;kvinnor;2018;77
2425 Dorotea;70-74 år;kvinnor;2008;95
2425 Dorotea;70-74 år;kvinnor;2009;98
2425 Dorotea;70-74 år;kvinnor;2010;95
2425 Dorotea;70-74 år;kvinnor;2011;93
2425 Dorotea;70-74 år;kvinnor;2012;82
2425 Dorotea;70-74 år;kvinnor;2013;83
2425 Dorotea;70-74 år;kvinnor;2014;80
2425 Dorotea;70-74 år;kvinnor;2015;88
2425 Dorotea;70-74 år;kvinnor;2016;91
2425 Dorotea;70-74 år;kvinnor;2017;98
2425 Dorotea;70-74 år;kvinnor;2018;88
2425 Dorotea;75-79 år;kvinnor;2008;81
2425 Dorotea;75-79 år;kvinnor;2009;77
2425 Dorotea;75-79 år;kvinnor;2010;80
2425 Dorotea;75-79 år;kvinnor;2011;81
2425 Dorotea;75-79 år;kvinnor;2012;81
2425 Dorotea;75-79 år;kvinnor;2013;84
2425 Dorotea;75-79 år;kvinnor;2014;87
2425 Dorotea;75-79 år;kvinnor;2015;82
2425 Dorotea;75-79 år;kvinnor;2016;79
2425 Dorotea;75-79 år;kvinnor;2017;73
2425 Dorotea;75-79 år;kvinnor;2018;73
2425 Dorotea;80-84 år;kvinnor;2008;83
2425 Dorotea;80-84 år;kvinnor;2009;86
2425 Dorotea;80-84 år;kvinnor;2010;78
2425 Dorotea;80-84 år;kvinnor;2011;77
2425 Dorotea;80-84 år;kvinnor;2012;73
2425 Dorotea;80-84 år;kvinnor;2013;66
2425 Dorotea;80-84 år;kvinnor;2014;62
2425 Dorotea;80-84 år;kvinnor;2015;69
2425 Dorotea;80-84 år;kvinnor;2016;66
2425 Dorotea;80-84 år;kvinnor;2017;66
2425 Dorotea;80-84 år;kvinnor;2018;70
2425 Dorotea;85-89 år;kvinnor;2008;63
2425 Dorotea;85-89 år;kvinnor;2009;60
2425 Dorotea;85-89 år;kvinnor;2010;61
2425 Dorotea;85-89 år;kvinnor;2011;56
2425 Dorotea;85-89 år;kvinnor;2012;52
2425 Dorotea;85-89 år;kvinnor;2013;60
2425 Dorotea;85-89 år;kvinnor;2014;61
2425 Dorotea;85-89 år;kvinnor;2015;53
2425 Dorotea;85-89 år;kvinnor;2016;51
2425 Dorotea;85-89 år;kvinnor;2017;47
2425 Dorotea;85-89 år;kvinnor;2018;46
2425 Dorotea;90-94 år;kvinnor;2008;24
2425 Dorotea;90-94 år;kvinnor;2009;28
2425 Dorotea;90-94 år;kvinnor;2010;29
2425 Dorotea;90-94 år;kvinnor;2011;27
2425 Dorotea;90-94 år;kvinnor;2012;28
2425 Dorotea;90-94 år;kvinnor;2013;27
2425 Dorotea;90-94 år;kvinnor;2014;25
2425 Dorotea;90-94 år;kvinnor;2015;29
2425 Dorotea;90-94 år;kvinnor;2016;29
2425 Dorotea;90-94 år;kvinnor;2017;28
2425 Dorotea;90-94 år;kvinnor;2018;29
2425 Dorotea;95-99 år;kvinnor;2008;4
2425 Dorotea;95-99 år;kvinnor;2009;1
2425 Dorotea;95-99 år;kvinnor;2010;2
2425 Dorotea;95-99 år;kvinnor;2011;4
2425 Dorotea;95-99 år;kvinnor;2012;6
2425 Dorotea;95-99 år;kvinnor;2013;7
2425 Dorotea;95-99 år;kvinnor;2014;6
2425 Dorotea;95-99 år;kvinnor;2015;7
2425 Dorotea;95-99 år;kvinnor;2016;7
2425 Dorotea;95-99 år;kvinnor;2017;7
2425 Dorotea;95-99 år;kvinnor;2018;5
2425 Dorotea;100+ år;kvinnor;2008;1
2425 Dorotea;100+ år;kvinnor;2009;1
2425 Dorotea;100+ år;kvinnor;2010;0
2425 Dorotea;100+ år;kvinnor;2011;0
2425 Dorotea;100+ år;kvinnor;2012;0
2425 Dorotea;100+ år;kvinnor;2013;0
2425 Dorotea;100+ år;kvinnor;2014;0
2425 Dorotea;100+ år;kvinnor;2015;0
2425 Dorotea;100+ år;kvinnor;2016;0
2425 Dorotea;100+ år;kvinnor;2017;1
2425 Dorotea;100+ år;kvinnor;2018;1
2460 Vännäs;55-59 år;kvinnor;2008;279
2460 Vännäs;55-59 år;kvinnor;2009;265
2460 Vännäs;55-59 år;kvinnor;2010;264
2460 Vännäs;55-59 år;kvinnor;2011;257
2460 Vännäs;55-59 år;kvinnor;2012;240
2460 Vännäs;55-59 år;kvinnor;2013;219
2460 Vännäs;55-59 år;kvinnor;2014;221
2460 Vännäs;55-59 år;kvinnor;2015;248
2460 Vännäs;55-59 år;kvinnor;2016;234
2460 Vännäs;55-59 år;kvinnor;2017;241
2460 Vännäs;55-59 år;kvinnor;2018;245
2460 Vännäs;60-64 år;kvinnor;2008;267
2460 Vännäs;60-64 år;kvinnor;2009;261
2460 Vännäs;60-64 år;kvinnor;2010;267
2460 Vännäs;60-64 år;kvinnor;2011;263
2460 Vännäs;60-64 år;kvinnor;2012;261
2460 Vännäs;60-64 år;kvinnor;2013;275
2460 Vännäs;60-64 år;kvinnor;2014;262
2460 Vännäs;60-64 år;kvinnor;2015;250
2460 Vännäs;60-64 år;kvinnor;2016;247
2460 Vännäs;60-64 år;kvinnor;2017;229
2460 Vännäs;60-64 år;kvinnor;2018;213
2460 Vännäs;65-69 år;kvinnor;2008;227
2460 Vännäs;65-69 år;kvinnor;2009;245
2460 Vännäs;65-69 år;kvinnor;2010;255
2460 Vännäs;65-69 år;kvinnor;2011;258
2460 Vännäs;65-69 år;kvinnor;2012;270
2460 Vännäs;65-69 år;kvinnor;2013;256
2460 Vännäs;65-69 år;kvinnor;2014;256
2460 Vännäs;65-69 år;kvinnor;2015;254
2460 Vännäs;65-69 år;kvinnor;2016;256
2460 Vännäs;65-69 år;kvinnor;2017;248
2460 Vännäs;65-69 år;kvinnor;2018;260
2460 Vännäs;70-74 år;kvinnor;2008;188
2460 Vännäs;70-74 år;kvinnor;2009;191
2460 Vännäs;70-74 år;kvinnor;2010;188
2460 Vännäs;70-74 år;kvinnor;2011;194
2460 Vännäs;70-74 år;kvinnor;2012;213
2460 Vännäs;70-74 år;kvinnor;2013;217
2460 Vännäs;70-74 år;kvinnor;2014;225
2460 Vännäs;70-74 år;kvinnor;2015;236
2460 Vännäs;70-74 år;kvinnor;2016;231
2460 Vännäs;70-74 år;kvinnor;2017;241
2460 Vännäs;70-74 år;kvinnor;2018;240
2460 Vännäs;75-79 år;kvinnor;2008;153
2460 Vännäs;75-79 år;kvinnor;2009;148
2460 Vännäs;75-79 år;kvinnor;2010;154
2460 Vännäs;75-79 år;kvinnor;2011;163
2460 Vännäs;75-79 år;kvinnor;2012;157
2460 Vännäs;75-79 år;kvinnor;2013;180
2460 Vännäs;75-79 år;kvinnor;2014;181
2460 Vännäs;75-79 år;kvinnor;2015;179
2460 Vännäs;75-79 år;kvinnor;2016;187
2460 Vännäs;75-79 år;kvinnor;2017;207
2460 Vännäs;75-79 år;kvinnor;2018;200
2460 Vännäs;80-84 år;kvinnor;2008;151
2460 Vännäs;80-84 år;kvinnor;2009;158
2460 Vännäs;80-84 år;kvinnor;2010;143
2460 Vännäs;80-84 år;kvinnor;2011;139
2460 Vännäs;80-84 år;kvinnor;2012;133
2460 Vännäs;80-84 år;kvinnor;2013;118
2460 Vännäs;80-84 år;kvinnor;2014;118
2460 Vännäs;80-84 år;kvinnor;2015;126
2460 Vännäs;80-84 år;kvinnor;2016;134
2460 Vännäs;80-84 år;kvinnor;2017;127
2460 Vännäs;80-84 år;kvinnor;2018;147
2460 Vännäs;85-89 år;kvinnor;2008;116
2460 Vännäs;85-89 år;kvinnor;2009;115
2460 Vännäs;85-89 år;kvinnor;2010;116
2460 Vännäs;85-89 år;kvinnor;2011;109
2460 Vännäs;85-89 år;kvinnor;2012;98
2460 Vännäs;85-89 år;kvinnor;2013;96
2460 Vännäs;85-89 år;kvinnor;2014;101
2460 Vännäs;85-89 år;kvinnor;2015;95
2460 Vännäs;85-89 år;kvinnor;2016;91
2460 Vännäs;85-89 år;kvinnor;2017;93
2460 Vännäs;85-89 år;kvinnor;2018;89
2460 Vännäs;90-94 år;kvinnor;2008;45
2460 Vännäs;90-94 år;kvinnor;2009;47
2460 Vännäs;90-94 år;kvinnor;2010;50
2460 Vännäs;90-94 år;kvinnor;2011;56
2460 Vännäs;90-94 år;kvinnor;2012;56
2460 Vännäs;90-94 år;kvinnor;2013;49
2460 Vännäs;90-94 år;kvinnor;2014;50
2460 Vännäs;90-94 år;kvinnor;2015;52
2460 Vännäs;90-94 år;kvinnor;2016;42
2460 Vännäs;90-94 år;kvinnor;2017;47
2460 Vännäs;90-94 år;kvinnor;2018;49
2460 Vännäs;95-99 år;kvinnor;2008;8
2460 Vännäs;95-99 år;kvinnor;2009;10
2460 Vännäs;95-99 år;kvinnor;2010;9
2460 Vännäs;95-99 år;kvinnor;2011;9
2460 Vännäs;95-99 år;kvinnor;2012;17
2460 Vännäs;95-99 år;kvinnor;2013;14
2460 Vännäs;95-99 år;kvinnor;2014;19
2460 Vännäs;95-99 år;kvinnor;2015;20
2460 Vännäs;95-99 år;kvinnor;2016;20
2460 Vännäs;95-99 år;kvinnor;2017;14
2460 Vännäs;95-99 år;kvinnor;2018;9
2460 Vännäs;100+ år;kvinnor;2008;2
2460 Vännäs;100+ år;kvinnor;2009;1
2460 Vännäs;100+ år;kvinnor;2010;1
2460 Vännäs;100+ år;kvinnor;2011;1
2460 Vännäs;100+ år;kvinnor;2012;1
2460 Vännäs;100+ år;kvinnor;2013;1
2460 Vännäs;100+ år;kvinnor;2014;2
2460 Vännäs;100+ år;kvinnor;2015;1
2460 Vännäs;100+ år;kvinnor;2016;0
2460 Vännäs;100+ år;kvinnor;2017;4
2460 Vännäs;100+ år;kvinnor;2018;6
2462 Vilhelmina;55-59 år;kvinnor;2008;225
2462 Vilhelmina;55-59 år;kvinnor;2009;231
2462 Vilhelmina;55-59 år;kvinnor;2010;234
2462 Vilhelmina;55-59 år;kvinnor;2011;237
2462 Vilhelmina;55-59 år;kvinnor;2012;251
2462 Vilhelmina;55-59 år;kvinnor;2013;233
2462 Vilhelmina;55-59 år;kvinnor;2014;233
2462 Vilhelmina;55-59 år;kvinnor;2015;236
2462 Vilhelmina;55-59 år;kvinnor;2016;231
2462 Vilhelmina;55-59 år;kvinnor;2017;243
2462 Vilhelmina;55-59 år;kvinnor;2018;248
2462 Vilhelmina;60-64 år;kvinnor;2008;239
2462 Vilhelmina;60-64 år;kvinnor;2009;226
2462 Vilhelmina;60-64 år;kvinnor;2010;209
2462 Vilhelmina;60-64 år;kvinnor;2011;214
2462 Vilhelmina;60-64 år;kvinnor;2012;204
2462 Vilhelmina;60-64 år;kvinnor;2013;232
2462 Vilhelmina;60-64 år;kvinnor;2014;237
2462 Vilhelmina;60-64 år;kvinnor;2015;242
2462 Vilhelmina;60-64 år;kvinnor;2016;240
2462 Vilhelmina;60-64 år;kvinnor;2017;245
2462 Vilhelmina;60-64 år;kvinnor;2018;225
2462 Vilhelmina;65-69 år;kvinnor;2008;226
2462 Vilhelmina;65-69 år;kvinnor;2009;231
2462 Vilhelmina;65-69 år;kvinnor;2010;239
2462 Vilhelmina;65-69 år;kvinnor;2011;241
2462 Vilhelmina;65-69 år;kvinnor;2012;242
2462 Vilhelmina;65-69 år;kvinnor;2013;226
2462 Vilhelmina;65-69 år;kvinnor;2014;213
2462 Vilhelmina;65-69 år;kvinnor;2015;196
2462 Vilhelmina;65-69 år;kvinnor;2016;197
2462 Vilhelmina;65-69 år;kvinnor;2017;195
2462 Vilhelmina;65-69 år;kvinnor;2018;230
2462 Vilhelmina;70-74 år;kvinnor;2008;187
2462 Vilhelmina;70-74 år;kvinnor;2009;189
2462 Vilhelmina;70-74 år;kvinnor;2010;197
2462 Vilhelmina;70-74 år;kvinnor;2011;193
2462 Vilhelmina;70-74 år;kvinnor;2012;193
2462 Vilhelmina;70-74 år;kvinnor;2013;201
2462 Vilhelmina;70-74 år;kvinnor;2014;212
2462 Vilhelmina;70-74 år;kvinnor;2015;221
2462 Vilhelmina;70-74 år;kvinnor;2016;221
2462 Vilhelmina;70-74 år;kvinnor;2017;224
2462 Vilhelmina;70-74 år;kvinnor;2018;209
2462 Vilhelmina;75-79 år;kvinnor;2008;170
2462 Vilhelmina;75-79 år;kvinnor;2009;171
2462 Vilhelmina;75-79 år;kvinnor;2010;168
2462 Vilhelmina;75-79 år;kvinnor;2011;169
2462 Vilhelmina;75-79 år;kvinnor;2012;161
2462 Vilhelmina;75-79 år;kvinnor;2013;163
2462 Vilhelmina;75-79 år;kvinnor;2014;160
2462 Vilhelmina;75-79 år;kvinnor;2015;163
2462 Vilhelmina;75-79 år;kvinnor;2016;165
2462 Vilhelmina;75-79 år;kvinnor;2017;168
2462 Vilhelmina;75-79 år;kvinnor;2018;182
2462 Vilhelmina;80-84 år;kvinnor;2008;164
2462 Vilhelmina;80-84 år;kvinnor;2009;162
2462 Vilhelmina;80-84 år;kvinnor;2010;160
2462 Vilhelmina;80-84 år;kvinnor;2011;141
2462 Vilhelmina;80-84 år;kvinnor;2012;134
2462 Vilhelmina;80-84 år;kvinnor;2013;124
2462 Vilhelmina;80-84 år;kvinnor;2014;132
2462 Vilhelmina;80-84 år;kvinnor;2015;135
2462 Vilhelmina;80-84 år;kvinnor;2016;141
2462 Vilhelmina;80-84 år;kvinnor;2017;132
2462 Vilhelmina;80-84 år;kvinnor;2018;129
2462 Vilhelmina;85-89 år;kvinnor;2008;84
2462 Vilhelmina;85-89 år;kvinnor;2009;90
2462 Vilhelmina;85-89 år;kvinnor;2010;91
2462 Vilhelmina;85-89 år;kvinnor;2011;97
2462 Vilhelmina;85-89 år;kvinnor;2012;96
2462 Vilhelmina;85-89 år;kvinnor;2013;105
2462 Vilhelmina;85-89 år;kvinnor;2014;103
2462 Vilhelmina;85-89 år;kvinnor;2015;100
2462 Vilhelmina;85-89 år;kvinnor;2016;95
2462 Vilhelmina;85-89 år;kvinnor;2017;90
2462 Vilhelmina;85-89 år;kvinnor;2018;82
2462 Vilhelmina;90-94 år;kvinnor;2008;40
2462 Vilhelmina;90-94 år;kvinnor;2009;40
2462 Vilhelmina;90-94 år;kvinnor;2010;36
2462 Vilhelmina;90-94 år;kvinnor;2011;40
2462 Vilhelmina;90-94 år;kvinnor;2012;36
2462 Vilhelmina;90-94 år;kvinnor;2013;34
2462 Vilhelmina;90-94 år;kvinnor;2014;41
2462 Vilhelmina;90-94 år;kvinnor;2015;37
2462 Vilhelmina;90-94 år;kvinnor;2016;40
2462 Vilhelmina;90-94 år;kvinnor;2017;46
2462 Vilhelmina;90-94 år;kvinnor;2018;58
2462 Vilhelmina;95-99 år;kvinnor;2008;6
2462 Vilhelmina;95-99 år;kvinnor;2009;7
2462 Vilhelmina;95-99 år;kvinnor;2010;8
2462 Vilhelmina;95-99 år;kvinnor;2011;11
2462 Vilhelmina;95-99 år;kvinnor;2012;11
2462 Vilhelmina;95-99 år;kvinnor;2013;11
2462 Vilhelmina;95-99 år;kvinnor;2014;11
2462 Vilhelmina;95-99 år;kvinnor;2015;11
2462 Vilhelmina;95-99 år;kvinnor;2016;11
2462 Vilhelmina;95-99 år;kvinnor;2017;8
2462 Vilhelmina;95-99 år;kvinnor;2018;3
2462 Vilhelmina;100+ år;kvinnor;2008;3
2462 Vilhelmina;100+ år;kvinnor;2009;1
2462 Vilhelmina;100+ år;kvinnor;2010;2
2462 Vilhelmina;100+ år;kvinnor;2011;2
2462 Vilhelmina;100+ år;kvinnor;2012;0
2462 Vilhelmina;100+ år;kvinnor;2013;0
2462 Vilhelmina;100+ år;kvinnor;2014;1
2462 Vilhelmina;100+ år;kvinnor;2015;0
2462 Vilhelmina;100+ år;kvinnor;2016;3
2462 Vilhelmina;100+ år;kvinnor;2017;5
2462 Vilhelmina;100+ år;kvinnor;2018;3
2463 Åsele;55-59 år;kvinnor;2008;102
2463 Åsele;55-59 år;kvinnor;2009;108
2463 Åsele;55-59 år;kvinnor;2010;113
2463 Åsele;55-59 år;kvinnor;2011;116
2463 Åsele;55-59 år;kvinnor;2012;115
2463 Åsele;55-59 år;kvinnor;2013;116
2463 Åsele;55-59 år;kvinnor;2014;105
2463 Åsele;55-59 år;kvinnor;2015;97
2463 Åsele;55-59 år;kvinnor;2016;91
2463 Åsele;55-59 år;kvinnor;2017;83
2463 Åsele;55-59 år;kvinnor;2018;82
